0.05,0.30735,0.23665,-0.49286,0.27188,-0.06185,-0.35247,0.21481,-0.48564,-0.9897,0.0038,-0.1529,27.42
0.05,0.30735,0.7662,-0.30568,-0.03281,-0.01596,-0.36946,0.21552,-0.48225,-1.0221,-0.0911,-0.154,28.78
0.05,0.30735,0.5842,-0.3289,0.00273,-0.0218,-0.37042,0.21718,-0.4839,-0.97,-0.0421,-0.1509,28.95
0.05,0.30735,0.75805,-0.32338,-0.02183,-0.01726,-0.36973,0.21908,-0.48682,-0.9288,-0.0084,-0.1512,29.76
0.05,0.30735,0.869,-0.37139,0.06911,-0.03076,-0.37516,0.21711,-0.48242,-0.9047,0.0037,-0.1492,37.6
0.05,0.30735,0.6478,-0.33764,0.00798,-0.02242,-0.37021,0.21917,-0.4861,-0.9241,-0.0096,-0.1512,29.43
0.05,0.30735,0.5417,-0.32815,-0.00792,-0.01988,-0.37005,0.21835,-0.48544,-0.9574,-0.021,-0.1517,29.24
0.05,0.30735,0.66695,-0.38791,0.1639,-0.04791,-0.36408,0.21181,-0.47924,-0.8435,-0.0267,-0.1569,30.13
0.05,0.30735,0.448,-0.36536,0.12774,-0.04369,-0.3604,0.21144,-0.47985,-0.9095,-0.0409,-0.1567,28.28
0.05,0.30735,0.48275,-0.36093,-0.00368,-0.02733,-0.36946,0.21987,-0.48616,-0.9945,0.0122,-0.1548,31.33
0.05,0.30735,0.49535,-0.34707,-0.03895,-0.02161,-0.37067,0.22057,-0.48769,-0.9911,0.0155,-0.163,31.12
0.05,0.61235,0.05,-0.30234,-0.16268,-0.0163,-0.40264,0.34039,-0.62487,-0.9125,0.0743,-0.1685,29.37
0.05,0.61235,0.78145,-0.30395,0.02189,-0.02932,-0.39168,0.33455,-0.62325,-0.9363,-0.1303,-0.1661,29.09
0.05,0.61235,0.30735,-0.22103,-0.14084,-0.00237,-0.38952,0.33303,-0.62302,-0.9509,-0.0324,-0.1834,22.82
0.05,0.61235,0.61235,-0.36438,0.00034,-0.0393,-0.40105,0.33993,-0.62432,-0.9079,0.0871,-0.1722,33.17
0.05,0.61235,0.54395,-0.36269,0.00412,-0.03988,-0.40032,0.33989,-0.62439,-0.9084,0.0855,-0.1818,32.19
0.05,0.61235,0.28485,-0.38022,0.04117,-0.04169,-0.399,0.33915,-0.62388,-0.9082,0.0881,-0.1747,33.61
0.05,0.61235,0.1157,-0.42312,0.18568,-0.06841,-0.38368,0.33112,-0.61851,-0.9392,0.0381,-0.1719,30.87
0.05,0.61235,0.218,-0.26609,-0.00201,-0.02229,-0.38945,0.33124,-0.62167,-0.9522,-0.0467,-0.1793,23.43
0.05,0.61235,0.3882,-0.36482,-0.00183,-0.03872,-0.40283,0.33955,-0.62343,-0.9069,0.0904,-0.1801,32.86
0.05,0.61235,0.18475,-0.40589,0.09416,-0.04814,-0.39887,0.33807,-0.62289,-0.9094,0.0896,-0.1816,31.48
0.05,0.61235,0.34475,-0.4759,0.27891,-0.0787,-0.38377,0.33589,-0.62569,-0.9147,0.0646,-0.1994,30.71
0.05,0.61235,0.45495,-0.49232,0.29081,-0.07896,-0.38437,0.33718,-0.62549,-0.9112,0.0717,-0.1945,31.39
0.05,0.61235,0.23665,-0.50196,0.27942,-0.07246,-0.38492,0.33572,-0.62368,-0.9179,0.0649,-0.1751,32.46
0.05,0.61235,0.7662,-0.31452,-0.02868,-0.02643,-0.40123,0.3358,-0.62058,-0.938,-0.0729,-0.1626,27.28
0.05,0.61235,0.5842,-0.33804,0.00769,-0.03241,-0.40227,0.33748,-0.62175,-0.9262,-0.0192,-0.1747,29.39
0.05,0.61235,0.75805,-0.33246,-0.01709,-0.02775,-0.40237,0.33869,-0.62444,-0.9103,0.0204,-0.1745,29.72
0.05,0.61235,0.869,-0.37935,0.07157,-0.04021,-0.40818,0.33616,-0.62041,-0.8883,0.0402,-0.1753,34.88
0.05,0.61235,0.6478,-0.34611,0.01089,-0.03266,-0.40285,0.33881,-0.62371,-0.9051,0.018,-0.1593,29.94
0.05,0.61235,0.5417,-0.3371,-0.00412,-0.03046,-0.40238,0.33827,-0.62328,-0.9169,0.0053,-0.171,29.27
0.05,0.61235,0.66695,-0.39292,0.16543,-0.0585,-0.39587,0.33162,-0.6176,-0.8269,0.0196,-0.188,31.03
0.05,0.61235,0.448,-0.37442,0.1316,-0.05473,-0.39172,0.33199,-0.619,-0.8942,0.0023,-0.1828,28.38
0.05,0.61235,0.48275,-0.37146,0.00314,-0.03782,-0.40252,0.33954,-0.62346,-0.9073,0.0879,-0.1818,32.31
0.05,0.61235,0.49535,-0.35879,-0.03108,-0.03168,-0.40371,0.33977,-0.6248,-0.904,0.093,-0.1823,33.11
0.05,0.54395,0.05,-0.30353,-0.16181,-0.01666,-0.3975,0.34529,-0.62645,-0.9122,0.0743,-0.1607,29.21
0.05,0.54395,0.78145,-0.30625,0.02481,-0.03022,-0.38641,0.33879,-0.62467,-0.9359,-0.1291,-0.1891,27.22
0.05,0.54395,0.30735,-0.22235,-0.13991,-0.00293,-0.38429,0.33844,-0.62475,-0.9509,-0.0321,-0.1925,22.37
0.05,0.54395,0.61235,-0.36553,0.00062,-0.03954,-0.39584,0.34408,-0.62582,-0.9073,0.0865,-0.1549,32.25
0.05,0.54395,0.54395,-0.3626,0.00446,-0.04071,-0.39621,0.34287,-0.62457,-0.908,0.085,-0.1828,30.99
0.05,0.54395,0.28485,-0.38373,0.0456,-0.04369,-0.39517,0.34282,-0.62483,-0.908,0.0871,-0.1824,32.08
0.05,0.54395,0.1157,-0.42428,0.18663,-0.06902,-0.37858,0.33588,-0.62008,-0.9392,0.0381,-0.1939,30.83
0.05,0.54395,0.218,-0.26762,-0.00079,-0.02281,-0.38371,0.33787,-0.62347,-0.9521,-0.0464,-0.1837,23.42
0.05,0.54395,0.3882,-0.36649,-0.00054,-0.03966,-0.39687,0.34535,-0.62589,-0.9064,0.0903,-0.1829,32.16
0.05,0.54395,0.18475,-0.40786,0.09509,-0.0482,-0.39345,0.34365,-0.62445,-0.9093,0.0899,-0.174,31.48
0.05,0.54395,0.34475,-0.47825,0.28165,-0.07979,-0.37858,0.34095,-0.62712,-0.9143,0.0642,-0.1983,30.74
0.05,0.54395,0.45495,-0.49391,0.2923,-0.0797,-0.37863,0.34122,-0.62733,-0.9112,0.0712,-0.2,30.42
0.05,0.54395,0.23665,-0.54824,0.28725,-0.06335,-0.37992,0.33612,-0.61915,-0.9189,0.0808,-0.149,34.54
0.05,0.54395,0.7662,-0.31532,-0.02879,-0.02687,-0.39591,0.34175,-0.62222,-0.938,-0.0728,-0.1865,27.09
0.05,0.54395,0.5842,-0.33875,0.00688,-0.03297,-0.39726,0.34354,-0.62337,-0.9259,-0.0189,-0.1769,28.52
0.05,0.54395,0.75805,-0.33407,-0.01567,-0.02879,-0.39704,0.34402,-0.62613,-0.9101,0.0196,-0.1743,29.77
0.05,0.54395,0.869,-0.38109,0.07339,-0.04164,-0.40192,0.34147,-0.62218,-0.8885,0.0415,-0.177,36.03
0.05,0.54395,0.6478,-0.34756,0.01201,-0.03336,-0.39732,0.34508,-0.62553,-0.905,0.0188,-0.1751,28.51
0.05,0.54395,0.5417,-0.33807,-0.00423,-0.03074,-0.3972,0.34383,-0.62474,-0.9166,0.0057,-0.1685,29
0.05,0.54395,0.66695,-0.38997,0.16445,-0.05887,-0.39049,0.33531,-0.61869,-0.825,0.0195,-0.1892,31.05
0.05,0.54395,0.448,-0.37513,0.13064,-0.05493,-0.38659,0.33811,-0.62043,-0.8943,0.0024,-0.182,28.55
0.05,0.54395,0.48275,-0.37261,0.00397,-0.0388,-0.39643,0.34556,-0.62611,-0.9066,0.0879,-0.1892,31.84
0.05,0.54395,0.49535,-0.36014,-0.03115,-0.0324,-0.39766,0.34634,-0.62721,-0.9035,0.0926,-0.1819,30.95
0.05,0.28485,0.05,-0.30178,-0.16276,-0.01548,-0.40742,0.38077,-0.63345,-0.9142,0.0751,-0.1739,29.64
0.05,0.28485,0.78145,-0.30356,0.02253,-0.02841,-0.39713,0.37412,-0.63005,-0.9395,-0.1302,-0.1687,27.8
0.05,0.28485,0.30735,-0.22057,-0.13962,-0.002,-0.39463,0.37225,-0.63063,-0.9546,-0.0321,-0.1725,22.63
0.05,0.28485,0.61235,-0.36369,0.00038,-0.03813,-0.40672,0.37908,-0.63175,-0.9099,0.0876,-0.1584,32.21
0.05,0.28485,0.54395,-0.36199,0.00394,-0.0388,-0.40594,0.37899,-0.63186,-0.9104,0.0859,-0.1806,31.82
0.05,0.28485,0.28485,-0.37989,0.04193,-0.04073,-0.40433,0.37855,-0.63172,-0.9102,0.0888,-0.1734,33.03
0.05,0.28485,0.1157,-0.42197,0.18499,-0.06724,-0.3889,0.3708,-0.62659,-0.9421,0.0381,-0.1771,31.03
0.05,0.28485,0.218,-0.26542,-0.00149,-0.02182,-0.39498,0.37104,-0.6279,-0.9557,-0.0466,-0.1765,23.59
0.05,0.28485,0.3882,-0.36379,-0.0014,-0.03758,-0.40824,0.37888,-0.6304,-0.9087,0.0916,-0.1694,32.27
0.05,0.28485,0.18475,-0.40564,0.09373,-0.04687,-0.40402,0.37771,-0.63077,-0.9114,0.0905,-0.1793,31.78
0.05,0.28485,0.34475,-0.4752,0.27791,-0.07711,-0.38971,0.3754,-0.63203,-0.9171,0.0657,-0.1934,31.61
0.05,0.28485,0.45495,-0.48784,0.28914,-0.0778,-0.38984,0.37552,-0.63219,-0.9137,0.0717,-0.1758,31.07
0.05,0.28485,0.23665,-0.50053,0.27855,-0.07128,-0.39032,0.37544,-0.63107,-0.9202,0.0654,-0.1695,32.96
0.05,0.28485,0.7662,-0.31317,-0.02917,-0.02512,-0.40706,0.3753,-0.62726,-0.941,-0.0733,-0.1736,27.62
0.05,0.28485,0.5842,-0.33674,0.00662,-0.03128,-0.40822,0.37682,-0.62851,-0.9287,-0.0197,-0.1644,28.39
0.05,0.28485,0.75805,-0.33127,-0.01783,-0.02637,-0.40802,0.37831,-0.63147,-0.9121,0.0208,-0.173,28.38
0.05,0.28485,0.869,-0.3787,0.07192,-0.03991,-0.4129,0.37678,-0.62801,-0.8878,0.0395,-0.1718,34.86
0.05,0.28485,0.6478,-0.34533,0.01116,-0.03157,-0.40845,0.37846,-0.63082,-0.9057,0.0183,-0.1663,28.97
0.05,0.28485,0.5417,-0.33625,-0.00413,-0.02931,-0.40792,0.37796,-0.6305,-0.9191,0.0056,-0.1704,28.65
0.05,0.28485,0.66695,-0.39402,0.16794,-0.05767,-0.40083,0.37185,-0.62512,-0.8278,0.0201,-0.1874,30.14
0.05,0.28485,0.448,-0.37321,0.1324,-0.05366,-0.39653,0.3723,-0.62661,-0.8933,0.0022,-0.1673,28.04
0.05,0.28485,0.48275,-0.37103,0.00374,-0.03684,-0.40804,0.37852,-0.63046,-0.909,0.0891,-0.1732,32.83
0.05,0.28485,0.49535,-0.35778,-0.03083,-0.03087,-0.40944,0.37883,-0.63193,-0.9057,0.0938,-0.1713,31.93
0.05,0.1157,0.05,-0.28677,-0.1757,0.00722,-0.41057,0.48817,-0.6453,-0.9714,0.0306,-0.2417,25.27
0.05,0.1157,0.78145,-0.29167,0.01144,-0.00577,-0.40092,0.4822,-0.64216,-0.9954,-0.1443,-0.2423,24.29
0.05,0.1157,0.30735,-0.20788,-0.15291,0.02136,-0.39888,0.47943,-0.6416,-1.0117,-0.0653,-0.2504,20.07
0.05,0.1157,0.61235,-0.35053,-0.0129,-0.01541,-0.40996,0.48784,-0.64417,-0.9652,0.0434,-0.2457,27.38
0.05,0.1157,0.54395,-0.3489,-0.0092,-0.01613,-0.40917,0.48772,-0.64435,-0.9659,0.0419,-0.2514,26.03
0.05,0.1157,0.28485,-0.36668,0.0295,-0.01831,-0.40777,0.48736,-0.644,-0.9659,0.0431,-0.2454,26.46
0.05,0.1157,0.1157,-0.40637,0.16907,-0.04283,-0.39329,0.47786,-0.63728,-0.9997,-0.0077,-0.2467,27.26
0.05,0.1157,0.218,-0.25335,-0.01165,0.00142,-0.39837,0.47833,-0.63987,-1.013,-0.0776,-0.2344,22.39
0.05,0.1157,0.3882,-0.35307,-0.01438,-0.01478,-0.40976,0.48829,-0.64432,-0.9636,0.0476,-0.2568,25.63
0.05,0.1157,0.18475,-0.39295,0.08131,-0.02425,-0.40759,0.48667,-0.64294,-0.9677,0.0429,-0.2482,26.62
0.05,0.1157,0.34475,-0.46454,0.26721,-0.05488,-0.39242,0.48424,-0.6451,-0.9723,0.0257,-0.246,27.69
0.05,0.1157,0.45495,-0.47786,0.27929,-0.0557,-0.39246,0.48482,-0.64545,-0.9684,0.0317,-0.2567,26.9
0.05,0.1157,0.23665,-0.48827,0.2666,-0.04891,-0.3936,0.48349,-0.6433,-0.9749,0.0247,-0.2133,29.89
0.05,0.1157,0.7662,-0.3022,-0.03907,-0.00318,-0.41063,0.48351,-0.63955,-0.9963,-0.0881,-0.2342,24.13
0.05,0.1157,0.5842,-0.32582,-0.0031,-0.00938,-0.4117,0.48557,-0.64114,-0.9666,-0.0378,-0.2361,25.2
0.05,0.1157,0.75805,-0.32025,-0.02758,-0.00468,-0.41089,0.48769,-0.64462,-0.9269,-0.0009,-0.2362,25.48
0.05,0.1157,0.869,-0.36799,0.06287,-0.01834,-0.41649,0.48585,-0.64047,-0.9019,0.0167,-0.2393,30.63
0.05,0.1157,0.6478,-0.33449,0.0018,-0.0099,-0.41147,0.48753,-0.64372,-0.921,-0.0024,-0.2379,26.29
0.05,0.1157,0.5417,-0.32486,-0.01382,-0.00731,-0.41112,0.48668,-0.64304,-0.954,-0.0151,-0.2354,25.22
0.05,0.1157,0.66695,-0.38481,0.15873,-0.03515,-0.40525,0.48,-0.63663,-0.8406,-0.0154,-0.2457,28.48
0.05,0.1157,0.448,-0.36228,0.12233,-0.0306,-0.40127,0.47956,-0.63742,-0.9073,-0.0323,-0.2399,25.43
0.05,0.1157,0.48275,-0.35846,-0.00854,-0.01485,-0.4105,0.48824,-0.64385,-0.9642,0.0446,-0.2572,26.02
0.05,0.1157,0.49535,-0.34446,-0.04365,-0.00911,-0.41184,0.4889,-0.64542,-0.9608,0.0495,-0.2529,25.5
0.05,0.218,0.05,-0.2901,-0.17025,-0.00823,-0.37758,0.35445,-0.52873,-0.9992,-0.0198,-0.1518,29.44
0.05,0.218,0.78145,-0.29737,0.02052,-0.02197,-0.36778,0.35126,-0.52694,-1.0226,-0.1491,-0.1605,28.03
0.05,0.218,0.30735,-0.2084,-0.15449,0.00745,-0.36646,0.35051,-0.52749,-1.0387,-0.0766,-0.1666,24.39
0.05,0.218,0.61235,-0.35416,-0.00773,-0.03123,-0.37691,0.35342,-0.52725,-0.9918,-0.0158,-0.1525,29.14
0.05,0.218,0.54395,-0.35221,-0.00345,-0.03206,-0.37615,0.35347,-0.52757,-0.9926,-0.0159,-0.165,29.31
0.05,0.218,0.28485,-0.36961,0.03357,-0.03394,-0.37467,0.35307,-0.52719,-0.993,-0.0162,-0.155,29.2
0.05,0.218,0.1157,-0.41111,0.17708,-0.06155,-0.36002,0.34795,-0.52291,-1.0273,-0.0417,-0.1594,29.79
0.05,0.218,0.218,-0.25687,-0.00591,-0.01474,-0.36584,0.34921,-0.52544,-1.0397,-0.0873,-0.1621,26.85
0.05,0.218,0.3882,-0.35387,-0.00917,-0.03037,-0.37741,0.35357,-0.52696,-0.9907,-0.015,-0.1711,28.86
0.05,0.218,0.18475,-0.39539,0.08647,-0.03999,-0.37444,0.35247,-0.52605,-0.995,-0.0167,-0.1605,29
0.05,0.218,0.34475,-0.46721,0.27236,-0.07108,-0.35919,0.35174,-0.52923,-0.996,-0.0204,-0.1806,25.42
0.05,0.218,0.45495,-0.48452,0.28596,-0.07166,-0.3592,0.35183,-0.52922,-0.9888,-0.0175,-0.187,25.34
0.05,0.218,0.23665,-0.49193,0.27402,-0.06545,-0.36037,0.35116,-0.52761,-0.9929,-0.0225,-0.1443,29.71
0.05,0.218,0.7662,-0.30711,-0.03154,-0.01877,-0.37761,0.35168,-0.52365,-1.022,-0.0939,-0.1586,28.57
0.05,0.218,0.5842,-0.33028,0.00385,-0.02487,-0.37858,0.35264,-0.52486,-0.9733,-0.0457,-0.1516,28.68
0.05,0.218,0.75805,-0.32463,-0.02098,-0.01977,-0.37761,0.3533,-0.52768,-0.931,-0.0192,-0.1528,29.27
0.05,0.218,0.869,-0.37254,0.06989,-0.03366,-0.38329,0.35125,-0.52353,-0.9088,-0.0198,-0.1551,33.05
0.05,0.218,0.6478,-0.33875,0.0086,-0.02525,-0.37833,0.35344,-0.52696,-0.9269,-0.0203,-0.1494,29.08
0.05,0.218,0.5417,-0.32948,-0.00707,-0.02277,-0.37813,0.3531,-0.52643,-0.9608,-0.0271,-0.1498,28.42
0.05,0.218,0.66695,-0.38843,0.16401,-0.05063,-0.37231,0.34852,-0.52104,-0.8462,-0.0425,-0.1604,29.66
0.05,0.218,0.448,-0.36705,0.12822,-0.04662,-0.36866,0.34932,-0.52233,-0.9138,-0.048,-0.1598,27.85
0.05,0.218,0.48275,-0.36156,-0.00343,-0.02982,-0.37735,0.35367,-0.52684,-0.9908,-0.0157,-0.1764,28.41
0.05,0.218,0.49535,-0.34857,-0.03888,-0.02368,-0.37891,0.35374,-0.52804,-0.9871,-0.0124,-0.1618,28.14
0.05,0.3882,0.05,-0.30219,-0.16215,-0.01669,-0.39944,0.34127,-0.62912,-0.9064,0.0764,-0.1593,29.1
0.05,0.3882,0.78145,-0.3028,0.02117,-0.02938,-0.38827,0.33786,-0.62765,-0.9306,-0.1293,-0.1759,27.8
0.05,0.3882,0.30735,-0.21895,-0.14156,-0.00359,-0.38638,0.33454,-0.62699,-0.9453,-0.0304,-0.1797,21.81
0.05,0.3882,0.61235,-0.36331,0.00041,-0.03948,-0.3981,0.34108,-0.62808,-0.9022,0.0888,-0.1761,30.4
0.05,0.3882,0.54395,-0.36135,0.00427,-0.04076,-0.39757,0.34011,-0.62782,-0.9026,0.0874,-0.1754,30.25
0.05,0.3882,0.28485,-0.3799,0.04331,-0.04315,-0.39622,0.34051,-0.62773,-0.9023,0.0903,-0.1754,30.74
0.05,0.3882,0.1157,-0.42313,0.18694,-0.06895,-0.38056,0.33302,-0.62285,-0.9336,0.041,-0.1959,30.63
0.05,0.3882,0.218,-0.26669,-0.00054,-0.02233,-0.38624,0.33386,-0.62586,-0.947,-0.0445,-0.1714,23.3
0.05,0.3882,0.3882,-0.36473,0.00001,-0.03968,-0.39892,0.3423,-0.62823,-0.9014,0.0932,-0.1728,30.36
0.05,0.3882,0.18475,-0.40488,0.09479,-0.04947,-0.39565,0.34068,-0.62753,-0.9032,0.0919,-0.1764,30.69
0.05,0.3882,0.34475,-0.47741,0.28208,-0.07969,-0.38004,0.33797,-0.62931,-0.9089,0.0675,-0.1859,30.77
0.05,0.3882,0.45495,-0.49225,0.2919,-0.0797,-0.38034,0.3388,-0.62961,-0.9058,0.0739,-0.1749,30.83
0.05,0.3882,0.23665,-0.50947,0.28442,-0.07192,-0.38236,0.33548,-0.62663,-0.9122,0.0696,-0.1823,32.44
0.05,0.3882,0.7662,-0.31263,-0.03059,-0.02644,-0.39832,0.33806,-0.62423,-0.9328,-0.0729,-0.181,25.93
0.05,0.3882,0.5842,-0.33668,0.00578,-0.03259,-0.39957,0.34014,-0.6257,-0.9206,-0.0186,-0.1608,27.8
0.05,0.3882,0.75805,-0.33178,-0.01711,-0.0284,-0.39904,0.3416,-0.62901,-0.905,0.0213,-0.174,27.82
0.05,0.3882,0.869,-0.37781,0.07158,-0.04078,-0.40368,0.33857,-0.6239,-0.8877,0.0416,-0.172,35.33
0.05,0.3882,0.6478,-0.34544,0.01097,-0.03291,-0.39947,0.34201,-0.62813,-0.9024,0.0194,-0.1695,28.36
0.05,0.3882,0.5417,-0.33611,-0.00485,-0.03089,-0.3992,0.34089,-0.62759,-0.9111,0.0063,-0.1771,28.1
